step,time_s,L1,L2,L3,L4,L5,L6,R1,R2,R3,R4,R5,R6
841,3.364000,-0.000114039227,-0.00201158971,-0.00320523605,0.0305592194,0.00153810694,0.000577375991,-4.99403041e-06,1.40492966e-06,-6.38359597e-06,8.22629318e-07,4.11600267e-05,-1.30166845e-05
842,3.368000,-0.000618600869,-0.000162744895,-0.001163017,0.0305788629,-0.00345929712,0.00142012513,-4.97768815e-06,1.41858413e-06,-6.3723005e-06,8.2706714e-07,4.11220572e-05,-1.30206236e-05
843,3.372000,-0.00024840323,0.00140299834,0.00239904597,0.0258951858,0.00140626379,9.23648477e-05,-4.95169434e-06,1.42138026e-06,-6.38926258e-06,8.21013202e-07,4.1043877e-05,-1.29991222e-05
844,3.376000,-0.000445703568,0.00132711045,0.0017366372,0.0275269896,-0.00106252357,0.000537977903,-4.93160223e-06,1.42638385e-06,-6.37406947e-06,8.23965649e-07,4.09673157e-05,-1.29826476e-05
845,3.380000,-0.000730265863,0.00170424208,0.00154764578,0.0282084271,-0.00503141247,0.00157031999,-4.93817606e-06,1.41358157e-06,-6.37923995e-06,8.19293177e-07,4.08162887e-05,-1.29266964e-05
846,3.384000,-0.000219687121,0.00167241693,0.00279871374,0.0251870304,0.00167528307,-7.77635723e-05,-4.92360005e-06,1.41505234e-06,-6.36669802e-06,8.17902787e-07,4.07439147e-05,-1.29130885e-05
847,3.388000,-0.000340651954,0.00193061866,0.00276745483,0.0250651017,-0.000392803224,0.000429963926,-4.90359525e-06,1.41719977e-06,-6.36461118e-06,8.1578645e-07,4.06422187e-05,-1.28787597e-05
848,3.392000,-0.000372168841,0.000376099721,0.000688880682,0.0273897201,0.00177269336,-4.42533637e-05,-4.89081458e-06,1.41808778e-06,-6.36365439e-06,8.14925443e-07,4.05891806e-05,-1.28738384e-05
849,3.396000,-0.000105464424,0.00215006806,0.00349924341,0.0226716883,0.00206294842,-0.000165653648,-4.89358126e-06,1.42286228e-06,-6.35792912e-06,8.13268628e-07,4.04525235e-05,-1.28253214e-05
850,3.400000,-8.08309997e-05,0.00195174105,0.00317924097,0.0229965113,0.00201647682,-0.000179364579,-4.87435e-06,1.43699299e-06,-6.36300501e-06,8.03542491e-07,4.03761223e-05,-1.28086376e-05
851,3.404000,-0.000292204728,0.00161233917,0.00227636471,0.0239713043,0.000463957898,0.000213303254,-4.85841838e-06,1.43995999e-06,-6.350077e-06,8.08610082e-07,4.03377562e-05,-1.28135234e-05
852,3.408000,-0.000367820292,0.00215493701,0.00268064439,0.0230905339,-0.00151994324,0.000758847338,-4.85498094e-06,1.44149658e-06,-6.35359265e-06,8.08088828e-07,4.0216386e-05,-1.27713702e-05
853,3.412000,-8.32350343e-05,0.00180131383,0.00288084522,0.0218831562,0.00236872863,-0.000251321937,-4.84791963e-06,1.44717262e-06,-6.3695702e-06,8.09148901e-07,4.01172038e-05,-1.27418652e-05
854,3.416000,-4.82261821e-05,0.00317939371,0.00507507846,0.0180504471,0.00201310473,-0.000190423336,-4.82981568e-06,1.45468391e-06,-6.3616726e-06,8.00377734e-07,4.00220306e-05,-1.27132635e-05
855,3.420000,-0.000149137748,0.00175867602,0.00280566886,0.0212018006,0.00234512961,-0.000275224447,-4.81250663e-06,1.47392859e-06,-6.38257598e-06,7.99753252e-07,3.99120945e-05,-1.26758314e-05
856,3.424000,-0.000207688252,0.00249996595,0.00367651135,0.0214945637,0.00114863319,1.95200555e-05,-4.78989932e-06,1.46093964e-06,-6.3872958e-06,8.02180296e-07,3.98853117e-05,-1.26845562e-05
857,3.428000,-0.000142469478,0.0044323355,0.00694173202,0.0173165165,0.0014038966,-0.000140319811,-4.77647427e-06,1.44896114e-06,-6.38135998e-06,7.97335304e-07,3.98094053e-05,-1.26689101e-05
858,3.432000,4.02133446e-06,0.0045554135,0.00728541613,0.0172176473,0.00207219226,-0.000383865321,-4.77843651e-06,1.48351182e-06,-6.3589614e-06,7.93768891e-07,3.9651437e-05,-1.26074337e-05
859,3.436000,-3.46489251e-05,0.00387989543,0.00620357133,0.0186553411,0.00236526504,-0.00050226145,-4.7626695e-06,1.4827657e-06,-6.3710022e-06,7.95498806e-07,3.95736206e-05,-1.25907954e-05
860,3.440000,-8.15264066e-05,0.00388009474,0.00618164614,0.0183219053,0.00253906636,-0.000587994698,-4.74373337e-06,1.46710045e-06,-6.37745461e-06,7.99689587e-07,3.9517814e-05,-1.25799506e-05
861,3.444000,-0.000122524856,0.0037042629,0.00577926822,0.0184765942,0.00191632705,-0.0004156371,-4.74623539e-06,1.46016953e-06,-6.35778861e-06,7.88718239e-07,3.93924565e-05,-1.25395136e-05
862,3.448000,2.65193521e-05,0.0050467737,0.0080309771,0.0148160607,0.00229077414,-0.000574622769,-4.72687543e-06,1.4734569e-06,-6.37683388e-06,7.88439252e-07,3.92884976e-05,-1.25051629e-05
863,3.452000,-2.28937133e-05,0.00422577187,0.00670213625,0.0164022483,0.00270350697,-0.000751705898,-4.70643681e-06,1.47929541e-06,-6.38364963e-06,7.88324257e-07,3.91884423e-05,-1.24732023e-05
864,3.456000,7.56399822e-05,0.00361733325,0.00572839752,0.0173673145,0.00287905987,-0.000758741051,-4.70275245e-06,1.49665755e-06,-6.35563902e-06,7.84575434e-07,3.91402027e-05,-1.24715971e-05
865,3.460000,-0.00017786707,0.00369187258,0.00529564358,0.0177681595,0.00012386695,0.000156644848,-4.70868054e-06,1.46940852e-06,-6.35880724e-06,7.80253458e-07,3.89981396e-05,-1.24196395e-05
866,3.464000,-0.000113327231,0.00471719541,0.00707313605,0.0145922005,0.000497806002,1.61541393e-05,-4.68506369e-06,1.48011293e-06,-6.35895503e-06,7.82677375e-07,3.89454217e-05,-1.24127182e-05
867,3.468000,-8.76258127e-07,0.00459834002,0.00728629157,0.0135232173,0.00252355542,-0.000672455877,-4.67024392e-06,1.48838149e-06,-6.35442984e-06,7.79827928e-07,3.87911823e-05,-1.23525397e-05
868,3.472000,4.68387152e-05,0.00423834193,0.00670203939,0.0140181333,0.00281413714,-0.000819105422,-4.64111054e-06,1.48946719e-06,-6.36989125e-06,7.82531231e-07,3.87701984e-05,-1.23648088e-05
869,3.476000,3.11899348e-05,0.0041403221,0.00651512109,0.0138762295,0.00298007671,-0.000884589041,-4.6520413e-06,1.49377547e-06,-6.35812239e-06,7.73756256e-07,3.85922758e-05,-1.22907377e-05
870,3.480000,1.26165105e-05,0.00413739122,0.00652052462,0.0136058964,0.00297092181,-0.000935167307,-4.63057404e-06,1.51593952e-06,-6.36087225e-06,7.76904528e-07,3.84883642e-05,-1.22584779e-05
871,3.484000,-0.0017603233,-0.13726455,-0.024156332,0.000704880804,0.00649472605,-9.6142292e-05,-4.61620903e-06,1.48764912e-06,-6.36729692e-06,7.74720206e-07,3.84237501e-05,-1.22428337e-05
872,3.488000,-0.00194557174,-0.198460072,-0.011972487,0.000712648034,0.00686081592,-9.70698893e-05,-4.62067101e-06,1.48942934e-06,-6.34866183e-06,7.68764153e-07,3.8265538e-05,-1.21806515e-05
873,3.492000,-0.00158283277,-0.23370254,0.00479825586,0.00163711607,0.0105231181,-9.0604648e-05,-4.6031696e-06,1.49102004e-06,-6.34146454e-06,7.60366561e-07,3.81204954e-05,-1.21209168e-05
874,3.496000,-0.00237563439,-0.259167165,0.0145918578,0.000518780202,0.00701032812,-0.000101197511,-4.58892237e-06,1.49065409e-06,-6.34373282e-06,7.61349042e-07,3.80511228e-05,-1.21041166e-05
875,3.500000,-0.0031659354,-0.277725786,0.0189274009,0.000641651452,0.00799297169,0.000135986134,-4.58752447e-06,1.51105053e-06,-6.35205561e-06,7.57863234e-07,3.78861441e-05,-1.20352806e-05
876,3.504000,-0.00315473368,-0.290333897,0.0218792241,0.00076309219,0.00844917074,0.000137042254,-4.57362603e-06,1.53577196e-06,-6.33784111e-06,7.52758126e-07,3.7751488e-05,-1.198268e-05
877,3.508000,-0.00287034269,-0.298434287,0.0255191214,0.000796377659,0.0083935624,0.000136647373,-4.54555766e-06,1.52305859e-06,-6.34547723e-06,7.48034836e-07,3.76550925e-05,-1.19527704e-05
878,3.512000,-0.00272659562,-0.304413617,0.0288651828,0.000784084201,0.00824046601,-9.86792147e-05,-4.5308575e-06,1.50997505e-06,-6.34459229e-06,7.52579638e-07,3.75362506e-05,-1.19107235e-05
879,3.516000,-0.00288058561,-0.309295297,0.0315539911,0.000747002661,0.00807349756,-9.90424305e-05,-4.51240658e-06,1.51084851e-06,-6.34947901e-06,7.47811498e-07,3.74669034e-05,-1.1889957e-05
880,3.520000,-0.00321161561,-0.313460797,0.0336673707,0.000724211335,0.00801309943,-9.92733985e-05,-4.49817935e-06,1.54625479e-06,-6.33464242e-06,7.44625368e-07,3.73474504e-05,-1.18461521e-05
881,3.524000,-0.00359590747,-0.31705749,0.035387408,0.00059902668,0.00486108847,0.00223451294,-4.49147865e-06,1.52110215e-06,-6.34912658e-06,7.4365289e-07,3.72176219e-05,-1.17963127e-05
882,3.528000,-0.00397385517,-0.320342392,0.0368015878,0.000630035996,0.00617255038,0.00131127425,-4.47846696e-06,1.52369455e-06,-6.33458694e-06,7.40277585e-07,3.70981579e-05,-1.17528753e-05
883,3.532000,-0.00428445358,-0.323304385,0.0380304456,0.000573363155,0.00477481633,0.0022349488,-4.47832917e-06,1.54245652e-06,-6.34269009e-06,7.38301651e-07,3.69270056e-05,-1.1682082e-05
884,3.536000,-0.004614993,-0.326089591,0.0390747376,0.0005575791,0.00471196603,0.00223466009,-4.452967e-06,1.52989367e-06,-6.34512298e-06,7.32668411e-07,3.68156689e-05,-1.1643272e-05
885,3.540000,-0.00498448778,-0.32871747,0.0399884693,0.000542547554,0.0046537444,0.00223455764,-4.43351519e-06,1.53387361e-06,-6.3479124e-06,7.28598138e-07,3.67215944e-05,-1.16094816e-05
886,3.544000,-0.0278832652,-0.156834558,0.65731442,-1.10012507,0.0111809783,0.00224956498,-4.43493991e-06,1.5596296e-06,-6.34689286e-06,7.25794109e-07,3.65651867e-05,-1.15485682e-05
887,3.548000,-0.0352427587,-0.228347152,0.668913662,-1.10488725,0.0110599604,0.00226506963,-4.41615839e-06,1.55859971e-06,-6.33986701e-06,7.26885503e-07,3.64440421e-05,-1.15040166e-05
888,3.552000,-0.0394666344,-0.266121894,0.690278172,-1.10484815,0.0109582748,0.00226571783,-4.4000476e-06,1.5622411e-06,-6.33890158e-06,7.19182424e-07,3.63209292e-05,-1.14565692e-05
889,3.556000,-0.0422875993,-0.290063322,0.709727287,-1.1043489,0.0108907558,0.00226663426,-4.38613642e-06,1.56109058e-06,-6.33209993e-06,7.15623798e-07,3.62528808e-05,-1.1441165e-05
890,3.560000,-0.0442850478,-0.306972444,0.72505492,-1.10395443,0.0127156544,0.000968627632,-4.37506014e-06,1.56813951e-06,-6.33380205e-06,7.15252611e-07,3.61254242e-05,-1.13905899e-05
891,3.564000,-0.0457569584,-0.319471061,0.736767352,-1.1040343,0.015451815,-0.00104260817,-4.35846141e-06,1.55931161e-06,-6.35364722e-06,7.14540761e-07,3.60049307e-05,-1.13457609e-05
892,3.568000,-0.0468690991,-0.32890591,0.745666862,-1.10459471,0.016917374,-0.0020949319,-4.33716286e-06,1.57549835e-06,-6.34551543e-06,7.11484006e-07,3.58931866e-05,-1.130691e-05
893,3.572000,-0.0477255657,-0.336165696,0.752401054,-1.10544312,0.0170808993,-0.00220631436,-4.34786671e-06,1.58066882e-06,-6.34335856e-06,7.06112985e-07,3.57166391e-05,-1.12335729e-05
894,3.576000,-0.0484170653,-0.341825008,0.757568538,-1.10655057,0.0170808118,-0.002206631,-4.33453897e-06,1.58888213e-06,-6.34900016e-06,7.00084342e-07,3.55960801e-05,-1.11888094e-05
895,3.580000,-0.0490119494,-0.346315712,0.761564016,-1.10781395,0.0170822423,-0.00220688432,-4.31774697e-06,1.61059086e-06,-6.3480561e-06,6.92655078e-07,3.54733638e-05,-1.11433128e-05
896,3.584000,-0.0495462045,-0.349949002,0.764692903,-1.10917091,0.0170805566,-0.00220700726,-4.29115516e-06,1.59618958e-06,-6.34835806e-06,6.94997766e-07,3.53474679e-05,-1.10920164e-05
897,3.588000,-0.0500390977,-0.352934361,0.767194867,-1.11060584,0.0170791745,-0.00220709294,-4.27991017e-06,1.59944364e-06,-6.32700994e-06,6.94007781e-07,3.52169809e-05,-1.10431902e-05
898,3.592000,-0.0505022071,-0.355441809,0.769231677,-1.11209381,0.0170793198,-0.00220709667,-4.25839789e-06,1.59547119e-06,-6.32879164e-06,6.91770254e-07,3.51448325e-05,-1.10210804e-05
899,3.596000,-0.0509436131,-0.357593626,0.77091378,-1.11358774,0.0170779135,-0.00220705941,-4.24328073e-06,1.59961621e-06,-6.31913281e-06,6.8907633e-07,3.50353766e-05,-1.09840148e-05
900,3.600000,-0.0513685122,-0.35947153,0.772354186,-1.11511624,0.0170771908,-0.00220699608,-4.23256915e-06,1.60231912e-06,-6.30462182e-06,6.84906979e-07,3.49158545e-05,-1.09408738e-05
901,3.604000,-0.00139823044,-0.199713886,1.38986015,-2.3381269,-0.0152892573,-0.00228025019,-4.21612503e-06,1.58609669e-06,-6.31099783e-06,6.84884981e-07,3.47908099e-05,-1.08933828e-05
902,3.608000,0.00472105062,-0.371731132,1.33341599,-2.35260701,-0.0195767879,-0.00234722346,-4.22447783e-06,1.61114326e-06,-6.30863269e-06,6.76920934e-07,3.46059569e-05,-1.08154136e-05
903,3.612000,0.00541264284,-0.524617374,1.30667317,-2.36118054,-0.0198288225,-0.00234445557,-4.20918423e-06,1.61435764e-06,-6.3149605e-06,6.7538457e-07,3.45314402e-05,-1.0794668e-05
904,3.616000,0.00570111116,-0.670787215,1.29023159,-2.36691284,-0.0226385444,-0.000409189612,-4.1849903e-06,1.6029976e-06,-6.32610227e-06,6.7518431e-07,3.44127511e-05,-1.07471287e-05
905,3.620000,0.00577435084,-0.777521789,1.28699434,-2.3550446,-0.0261973552,0.00223425403,-4.17023193e-06,1.61807463e-06,-6.32857018e-06,6.70378427e-07,3.4293822e-05,-1.07021633e-05
906,3.624000,0.00587198744,-0.82999593,1.3114723,-2.35537791,-0.0263161473,0.00223170593,-4.15535214e-06,1.61028152e-06,-6.32236834e-06,6.69058522e-07,3.41898049e-05,-1.06678344e-05
907,3.628000,0.00592343602,-0.862442672,1.33429992,-2.35424972,-0.0263974871,0.00223192945,-4.14548776e-06,1.61256128e-06,-6.31325292e-06,6.65140135e-07,3.40603001e-05,-1.06170564e-05
908,3.632000,0.00596389268,-0.88443774,1.35232711,-2.35329938,-0.026473416,0.00223198533,-4.13431007e-06,1.61537014e-06,-6.30458544e-06,6.5899809e-07,3.39555445e-05,-1.05849931e-05
909,3.636000,0.00600229483,-0.899980307,1.36587048,-2.35291386,-0.0265523028,0.00223154575,-4.11410565e-06,1.62016886e-06,-6.29961869e-06,6.59059424e-07,3.38391183e-05,-1.05393419e-05
910,3.640000,0.00604075193,-0.911149025,1.37588024,-2.3530786,-0.0266282819,0.00223052129,-4.10655275e-06,1.62053891e-06,-6.30173645e-06,6.53967277e-07,3.37167439e-05,-1.04943747e-05
911,3.644000,0.00607971055,-0.919240594,1.38320756,-2.35360384,-0.0267095603,0.00222896412,-4.09883432e-06,1.62565971e-06,-6.29890383e-06,6.5115978e-07,3.35878467e-05,-1.04447072e-05
912,3.648000,0.00611964427,-0.925111592,1.3885752,-2.35439086,-0.0267941728,0.00222702697,-4.08686856e-06,1.63095979e-06,-6.30520617e-06,6.50783193e-07,3.3469194e-05,-1.03999218e-05
913,3.652000,0.00615997845,-0.929357886,1.39254487,-2.35541725,-0.0268755406,0.00222479925,-4.07279049e-06,1.64989228e-06,-6.2947488e-06,6.50718675e-07,3.33577227e-05,-1.03584998e-05
914,3.656000,0.00620083883,-0.932433367,1.39548028,-2.35655761,-0.0269585252,0.00222235546,-4.06237041e-06,1.64785592e-06,-6.29767055e-06,6.45991349e-07,3.32632153e-05,-1.03293496e-05
915,3.660000,0.00624190224,-0.934651732,1.39768612,-2.3578012,-0.0270402469,0.00221970305,-4.0476084e-06,1.65322467e-06,-6.30271643e-06,6.37319715e-07,3.31611118e-05,-1.02955464e-05
916,3.664000,0.00262814644,-1.39605689,0.185941249,-0.221906483,-0.0115715489,0.0022523189,-4.03475133e-06,1.65703727e-06,-6.3032644e-06,6.40704059e-07,3.30932089e-05,-1.0278527e-05
917,3.668000,0.00215892564,-1.17440104,0.253325075,-0.207897022,-0.0110983904,0.00221525505,-4.01567968e-06,1.65616962e-06,-6.30127215e-06,6.38216818e-07,3.30286748e-05,-1.02612175e-05
918,3.672000,0.00199183123,-0.976072431,0.282557786,-0.201039627,-0.0110081183,0.00221999921,-3.99764895e-06,1.65813356e-06,-6.30548584e-06,6.38192546e-07,3.29964496e-05,-1.02621971e-05
919,3.676000,0.0019286325,-0.787483513,0.296097606,-0.197951913,-0.0109890318,0.00221809186,-3.97941812e-06,1.65880067e-06,-6.30056365e-06,6.38196752e-07,3.29393188e-05,-1.02516597e-05
920,3.680000,0.00193395012,-0.60188967,0.30507344,-0.196285337,-0.0110660121,0.00221413095,-3.97863278e-06,1.66508698e-06,-6.30045633e-06,6.34190997e-07,3.28648748e-05,-1.02302438e-05
921,3.684000,0.00213409378,-0.428458899,0.319756925,-0.212312669,-0.0114352703,0.00220947247,-3.96985979e-06,1.68575275e-06,-6.31896864e-06,6.36909135e-07,3.27496018e-05,-1.01879323e-05
922,3.688000,0.0021166855,-0.342318058,0.290044636,-0.212987095,-0.0113941152,0.00220590271,-3.95698225e-06,1.67223129e-06,-6.32000092e-06,6.39261714e-07,3.27474954e-05,-1.02066169e-05
923,3.692000,0.00214236276,-0.29011178,0.26095584,-0.216867149,-0.0114397574,0.00220233295,-3.94954986e-06,1.67309986e-06,-6.32081765e-06,6.42272198e-07,3.26837908e-05,-1.0191311e-05
924,3.696000,0.00217081537,-0.255975336,0.237844348,-0.220829025,-0.0115048764,0.00219989941,-3.95404777e-06,1.67345456e-06,-6.31219382e-06,6.28988346e-07,3.2623946e-05,-1.01819223e-05
925,3.700000,0.00219553616,-0.232851014,0.220737994,-0.224213362,-0.011570815,0.00219835248,-3.93428172e-06,1.67585404e-06,-6.3196303e-06,6.35413585e-07,3.25412548e-05,-1.01521846e-05
926,3.704000,0.00221713982,-0.217012525,0.2084831,-0.227025032,-0.0116280988,0.00219740346,-3.9299166e-06,1.6803109e-06,-6.32148794e-06,6.34769037e-07,3.2482887e-05,-1.01432479e-05
927,3.708000,0.00223549688,-0.206225365,0.199839503,-0.22933051,-0.0116835516,0.00219678693,-3.93745222e-06,1.66714824e-06,-6.3076177e-06,6.29464921e-07,3.238305e-05,-1.01102305e-05
928,3.712000,0.00225174543,-0.198996693,0.193833739,-0.231247187,-0.0117419306,0.00219632126,-3.90754531e-06,1.67861094e-06,-6.30954901e-06,6.32870695e-07,3.2365213e-05,-1.01178639e-05
929,3.716000,0.00226915628,-0.194293037,0.189726844,-0.23288466,-0.0117892027,0.00219604559,-3.9123488e-06,1.6986429e-06,-6.30419936e-06,6.30689613e-07,3.22668748e-05,-1.00878351e-05
930,3.720000,0.00228482601,-0.191386074,0.186991245,-0.234324783,-0.0118387798,0.00219580904,-3.88099852e-06,1.68509951e-06,-6.30620389e-06,6.28246767e-07,3.22476881e-05,-1.00952393e-05
931,3.724000,-0.119371235,-0.00357194245,0.210849196,-0.00527533144,-0.0316073485,-0.449787378,-3.89551678e-06,1.68949191e-06,-6.31398871e-06,6.25001462e-07,3.21235275e-05,-1.00492171e-05
932,3.728000,-0.213031411,0.0956115872,0.242439285,-0.00508539379,-0.0316379406,-0.445230633,-3.8718963e-06,1.69008126e-06,-6.31980129e-06,6.31503099e-07,3.20956678e-05,-1.00524021e-05
933,3.732000,-0.292144477,0.139522627,0.238991529,-0.00468846411,-0.0316376165,-0.455845565,-3.86027796e-06,1.68992005e-06,-6.30698196e-06,6.3153027e-07,3.20265499e-05,-1.00334491e-05
934,3.736000,-0.328410625,0.164065406,0.230218202,-0.00535670668,-0.0316036977,-0.457059681,-3.84463829e-06,1.69333737e-06,-6.31009243e-06,6.23086635e-07,3.19524661e-05,-1.00109664e-05
935,3.740000,-0.349242359,0.178939939,0.221402943,-0.00579414517,-0.0315798521,-0.459237039,-3.86100191e-06,1.692757e-06,-6.28899443e-06,6.18100444e-07,3.18419734e-05,-9.9742183e-06
936,3.744000,-0.361747205,0.188596547,0.214325428,-0.00615169108,-0.0315582603,-0.461324811,-3.83585666e-06,1.67695475e-06,-6.30734303e-06,6.19310754e-07,3.18244311e-05,-9.98311771e-06
937,3.748000,-0.36978367,0.194984764,0.208988994,-0.00634563714,-0.0296559092,-0.464318752,-3.82328972e-06,1.67825033e-06,-6.29377973e-06,6.25869518e-07,3.17506274e-05,-9.9605486e-06
938,3.752000,-0.375100911,0.1991954,0.205098987,-0.0063649416,-0.0253368225,-0.468561828,-3.80725896e-06,1.69405507e-06,-6.28409634e-06,6.2073974e-07,3.16786354e-05,-9.94070433e-06
939,3.756000,-0.378664732,0.201988086,0.202341229,-0.00652488321,-0.0253124014,-0.469408512,-3.81717837e-06,1.6976926e-06,-6.30032446e-06,6.183746e-07,3.15771285e-05,-9.90855006e-06
940,3.760000,-0.381042749,0.203740805,0.200415283,-0.00665932894,-0.0252881963,-0.470095605,-3.79521066e-06,1.70229396e-06,-6.3076177e-06,6.1399362e-07,3.15490579e-05,-9.91235538e-06
941,3.764000,-0.382675409,0.204742432,0.1990816,-0.00677627325,-0.025264252,-0.470641762,-3.78344362e-06,1.69250666e-06,-6.29146007e-06,6.15871954e-07,3.14752688e-05,-9.89027649e-06
942,3.768000,-0.383822352,0.205213636,0.198180735,-0.00688078254,-0.0252404101,-0.471085191,-3.77027982e-06,1.68619704e-06,-6.28355428e-06,6.11788892e-07,3.14043391e-05,-9.86988198e-06
943,3.772000,-0.38464874,0.205307618,0.197593212,-0.00697669387,-0.0252163615,-0.471472085,-3.78068125e-06,1.69208784e-06,-6.28530097e-06,6.11528833e-07,3.12902994e-05,-9.83149312e-06
944,3.776000,-0.38526085,0.205132633,0.197224468,-0.00706654042,-0.0251921117,-0.471802562,-3.75533909e-06,1.69221482e-06,-6.30224349e-06,6.15089959e-07,3.12723132e-05,-9.83984228e-06
945,3.780000,-0.385730952,0.204769462,0.197016388,-0.00715347379,-0.0251674745,-0.47212702,-3.76199887e-06,1.71316128e-06,-6.29216584e-06,6.06604658e-07,3.11470867e-05,-9.79118704e-06
946,3.784000,-0.589810193,0.696950555,1.03080082,-0.740943551,-0.0313588791,-3.17496371,-3.73476246e-06,1.73227772e-06,-6.29586384e-06,6.06824585e-07,3.11229269e-05,-9.79612651e-06
947,3.788000,-0.673852623,0.712885618,1.1119529,-0.720740795,-0.0310486238,-3.17523026,-3.73797434e-06,1.71995657e-06,-6.29876786e-06,6.06528829e-07,3.10142459e-05,-9.75828425e-06
948,3.792000,-0.760207713,0.700405478,1.14718843,-0.709183574,-0.0308458302,-3.18672943,-3.71407009e-06,1.7201188e-06,-6.28742146e-06,6.12849931e-07,3.09747011e-05,-9.75265721e-06
949,3.796000,-0.846767664,0.68472749,1.16760051,-0.707731843,-0.0306715462,-3.18730855,-3.73862713e-06,1.72446312e-06,-6.288039e-06,6.07392622e-07,3.08298731e-05,-9.69370376e-06
950,3.800000,-0.933007658,0.670605063,1.17928028,-0.706224144,-0.0304737724,-3.1898756,-3.70529551e-06,1.71015563e-06,-6.29457281e-06,6.0243633e-07,3.07965711e-05,-9.6919448e-06
951,3.804000,-1.01872373,0.659504294,1.18692327,-0.705603838,-0.0302752107,-3.19083953,-3.71495094e-06,1.71548209e-06,-6.29927945e-06,5.99071143e-07,3.06507791e-05,-9.63137791e-06
952,3.808000,-1.10426128,0.651112735,1.19216895,-0.705578327,-0.030088421,-3.19128704,-3.68981273e-06,1.73304193e-06,-6.3068178e-06,6.00003204e-07,3.05884241e-05,-9.61235855e-06
953,3.812000,-1.18962455,0.644689143,1.19560862,-0.705539286,-0.0299057923,-3.19214201,-3.70028283e-06,1.74038587e-06,-6.28247335e-06,5.90561854e-07,3.04420464e-05,-9.5520536e-06
954,3.816000,-1.27482951,0.639825523,1.19797146,-0.705782413,-0.0297146849,-3.19248199,-3.66753284e-06,1.73463809e-06,-6.28166617e-06,5.87958539e-07,3.04057176e-05,-9.5480591e-06
955,3.820000,-1.35998094,0.636074305,1.19951773,-0.706089079,-0.0295092054,-3.19273043,-3.67248163e-06,1.74067236e-06,-6.27352574e-06,5.90810885e-07,3.02563549e-05,-9.48507113e-06
956,3.824000,-1.44481778,0.633131385,1.20047402,-0.706480265,-0.0292893946,-3.19261527,-3.63966865e-06,1.72333137e-06,-6.27888994e-06,5.86562408e-07,3.02043481e-05,-9.47156695e-06
957,3.828000,-1.52931404,0.630763173,1.20098293,-0.706842244,-0.0290656872,-3.19306087,-3.65371307e-06,1.72855357e-06,-6.26318206e-06,5.77928176e-07,3.00462034e-05,-9.40460723e-06
958,3.832000,-1.61373377,0.628855705,1.20123696,-0.707188785,-0.0288403668,-3.19329667,-3.61918319e-06,1.74491504e-06,-6.26979681e-06,5.87046713e-07,2.99915064e-05,-9.38840822e-06
959,3.836000,-1.69808054,0.627276719,1.20131445,-0.707485616,-0.0286101028,-3.19347572,-3.61126604e-06,1.73193121e-06,-6.26758583e-06,5.85770238e-07,2.99098592e-05,-9.36257857e-06
960,3.840000,-1.78237498,0.625986755,1.20134759,-0.707843125,-0.0283722952,-3.19302821,-3.6022534e-06,1.75146306e-06,-6.2730287e-06,5.77631738e-07,2.97992538e-05,-9.31922204e-06
961,3.844000,-1.50074518,0.00389376469,0.189887822,0.0169973411,0.00286927074,-0.00217976421,-3.61228876e-06,1.75997548e-06,-6.27748068e-06,5.73088698e-07,2.9652876e-05,-9.25848963e-06
962,3.848000,-1.37056613,-0.0096631432,0.0980623886,-0.00906521082,-0.000357449055,-0.00218945369,-3.58100715e-06,1.74623324e-06,-6.28693033e-06,5.7544213e-07,2.96003745e-05,-9.24485903e-06
963,3.852000,-1.2426821,-0.00148369418,0.0472650006,-0.00860865321,-0.000158555806,-0.00218005851,-3.57620502e-06,1.74809452e-06,-6.27182726e-06,5.66883102e-07,2.94996262e-05,-9.20983257e-06
964,3.856000,-1.11505985,0.008165529,0.0218445659,-0.0088723395,-0.00056733191,-0.00217527524,-3.55590237e-06,1.74676234e-06,-6.25589291e-06,5.64292577e-07,2.9416331e-05,-9.17952184e-06
965,3.860000,-0.987381518,0.0159185454,0.0132996701,-0.00910028163,-0.000980518758,-0.00217184424,-3.56494024e-06,1.7514443e-06,-6.27804729e-06,5.64483457e-07,2.92709628e-05,-9.11949428e-06
966,3.864000,-0.859352112,0.0194120668,0.0107876267,-0.00901641604,-0.00108199939,-0.00216853246,-3.53999008e-06,1.75496575e-06,-6.28362159e-06,5.68566179e-07,2.92084951e-05,-9.10051676e-06
967,3.868000,-0.730934322,0.0206079017,0.00990834646,-0.00889096875,-0.00112099946,-0.00216585025,-3.52784173e-06,1.7579855e-06,-6.26926976e-06,5.61629577e-07,2.91237611e-05,-9.07139656e-06
968,3.872000,-0.602340281,0.0210100207,0.00951689389,-0.00876478199,-0.00114253908,-0.00216321647,-3.52319944e-06,1.76001197e-06,-6.26447218e-06,5.58679403e-07,2.90145199e-05,-9.02903412e-06
969,3.876000,-0.473402083,0.0210023243,0.00917699933,-0.00873759389,-0.0012342371,-0.00216108188,-3.5093226e-06,1.79463905e-06,-6.25689836e-06,5.53196458e-07,2.8913797e-05,-8.99095085e-06
970,3.880000,-0.343935966,0.0207891483,0.00873730704,-0.00883352943,-0.001402013,-0.00215948373,-3.49807851e-06,1.7685295e-06,-6.25834355e-06,5.48871697e-07,2.88207266e-05,-8.95750327e-06
