step,time_s,L1,L2,L3,L4,L5,L6,R1,R2,R3,R4,R5,R6
3542,14.168000,0.00169722957,-0.211470306,0.163103312,-0.17948328,-0.00400966499,0.00221194513,-4.63111093e-07,2.52546192e-06,-6.05392233e-06,5.66852236e-08,4.2832271e-06,-1.59615604e-06
3543,14.172000,0.00169146014,-0.19960694,0.159372032,-0.179519057,-0.00377258379,0.00204450637,-4.6312411e-07,2.52548398e-06,-6.05397327e-06,5.69187435e-08,4.28288467e-06,-1.59610295e-06
3544,14.176000,0.00169843808,-0.192569971,0.155487239,-0.180061132,-0.00367328059,0.00196111109,-4.63102509e-07,2.52547147e-06,-6.05394871e-06,5.66875471e-08,4.28299109e-06,-1.59615479e-06
3545,14.180000,0.00170866353,-0.18803148,0.152339518,-0.180617034,-0.00361141004,0.0019021444,-4.63116521e-07,2.52549239e-06,-6.05399873e-06,5.69149634e-08,4.28311341e-06,-1.59609988e-06
3546,14.184000,0.00171872554,-0.184983686,0.149995834,-0.181099892,-0.00356723275,0.00185422879,-4.63118198e-07,2.52548148e-06,-6.05397236e-06,5.66844598e-08,4.28323074e-06,-1.59616206e-06
3547,14.188000,0.0017294467,-0.182922021,0.14830786,-0.181501672,-0.00356068742,0.00183346123,-4.63122205e-07,2.52550285e-06,-6.05402556e-06,5.69163632e-08,4.28300018e-06,-1.59610272e-06
3548,14.192000,0.00174026459,-0.181525856,0.147132337,-0.18187353,-0.0035665757,0.00182120875,-4.63111832e-07,2.52549125e-06,-6.05399737e-06,5.66845486e-08,4.28322755e-06,-1.59615922e-06
3549,14.196000,0.00174987852,-0.180615455,0.146300018,-0.182153255,-0.00355832605,0.0017992584,-4.63132267e-07,2.52551263e-06,-6.05405148e-06,5.6917095e-08,4.28289059e-06,-1.59610624e-06
3550,14.200000,0.00175981363,-0.1800403,0.14573729,-0.182410657,-0.0035840692,0.0018012533,-4.63104129e-07,2.52549921e-06,-6.05402374e-06,5.66877105e-08,4.28299063e-06,-1.5961582e-06
3551,14.204000,0.00176966237,-0.179707393,0.145364329,-0.182638526,-0.00359164272,0.00179147534,-4.6311547e-07,2.52552013e-06,-6.05407286e-06,5.69145264e-08,4.28311114e-06,-1.59610227e-06
3552,14.208000,0.00177945825,-0.179547057,0.145121798,-0.182841927,-0.0036245822,0.00179842021,-4.63119562e-07,2.52552491e-06,-6.05408195e-06,5.69172904e-08,4.28323165e-06,-1.59616377e-06
3553,14.212000,0.00178901944,-0.179510728,0.144971341,-0.183022439,-0.00362747302,0.00178548135,-4.63120386e-07,2.52552877e-06,-6.05409787e-06,5.69154501e-08,4.28299927e-06,-1.59610306e-06
3554,14.216000,0.00179879274,-0.179557845,0.144889802,-0.183188885,-0.00365198776,0.001786815,-4.63110297e-07,2.52553446e-06,-6.05410787e-06,5.69126257e-08,4.28322483e-06,-1.59615695e-06
3555,14.220000,0.00180838071,-0.179660693,0.144863918,-0.183365077,-0.00368027249,0.00179170538,-4.63131272e-07,2.52554037e-06,-6.05412288e-06,5.69175214e-08,4.28288968e-06,-1.59610704e-06
3556,14.224000,0.00109904422,-0.171091497,0.0478840582,-0.00435505807,-0.0017602006,0.00221696869,-4.63105408e-07,2.52554264e-06,-6.05413243e-06,5.69155958e-08,4.28298927e-06,-1.59615604e-06
3557,14.228000,0.00103259285,-0.136547834,0.0432888083,-0.00236600637,-0.00131334329,0.00195524725,-4.63113622e-07,2.52554878e-06,-6.05414652e-06,5.6917596e-08,4.28311023e-06,-1.59610204e-06
3558,14.232000,0.00101938401,-0.117289275,0.0351780728,-0.0028199926,-0.00100748101,0.00174825452,-4.63127009e-07,2.52555265e-06,-6.05415653e-06,5.69137697e-08,4.28312069e-06,-1.59616513e-06
3559,14.236000,0.00102051452,-0.105215773,0.0279269665,-0.00367416441,-0.000799746485,0.00159757258,-4.6310663e-07,2.52555628e-06,-6.0541679e-06,5.69139047e-08,4.28322346e-06,-1.59610033e-06
3560,14.240000,0.00102576357,-0.0971502438,0.0223429501,-0.00449787825,-0.000637055142,0.00147781149,-4.63129481e-07,2.5255631e-06,-6.05418427e-06,5.69203493e-08,4.28288877e-06,-1.5961682e-06
3561,14.244000,0.00103081367,-0.0916076601,0.0182676241,-0.00518927723,-0.000527233584,0.00139183458,-4.63104101e-07,2.52556515e-06,-6.05419291e-06,5.69140397e-08,4.28298972e-06,-1.59610204e-06
3562,14.248000,0.00103631942,-0.0877931118,0.0153335109,-0.00569497049,-0.000468472252,0.00134263234,-4.63112457e-07,2.52557152e-06,-6.05420473e-06,5.6912409e-08,4.28310886e-06,-1.59616206e-06
3563,14.252000,0.00104082434,-0.0851540864,0.0133120269,-0.00612267107,-0.000437482027,0.00131258648,-4.63123939e-07,2.52557606e-06,-6.05421701e-06,5.6912608e-08,4.28311978e-06,-1.59610931e-06
3564,14.256000,0.00104527909,-0.0833611563,0.0119650774,-0.00643930584,-0.000393052585,0.00127402414,-4.63114873e-07,2.52559744e-06,-6.05426794e-06,5.71498973e-08,4.28322392e-06,-1.59616206e-06
3565,14.260000,0.00104988599,-0.0821888447,0.0110628493,-0.00668205321,-0.000384718645,0.0012608734,-4.63122177e-07,2.52558743e-06,-6.05424111e-06,5.69186547e-08,4.28299609e-06,-1.59610329e-06
3566,14.264000,0.00105412758,-0.0814587176,0.0104756728,-0.00689171255,-0.000366987893,0.00124181202,-4.63113707e-07,2.52560676e-06,-6.05429386e-06,5.71502028e-08,4.28322483e-06,-1.59616332e-06
3567,14.268000,0.00105814519,-0.0810384527,0.0101074092,-0.00708497316,-0.000353501877,0.00122485729,-4.63130903e-07,2.52559721e-06,-6.05426976e-06,5.69179051e-08,4.28288877e-06,-1.5961092e-06
3568,14.272000,0.00106270844,-0.0808364004,0.00989101827,-0.00726000965,-0.000360259088,0.00122243306,-4.63106062e-07,2.5256154e-06,-6.05431387e-06,5.71462095e-08,4.28298836e-06,-1.596159e-06
3569,14.276000,0.00106652803,-0.0807914585,0.00977117568,-0.00740155578,-0.000357612269,0.00121371122,-4.63114105e-07,2.52560449e-06,-6.05429113e-06,5.69150025e-08,4.28310841e-06,-1.59610249e-06
3570,14.280000,0.00107100175,-0.0808512717,0.00972992182,-0.00754832476,-0.000366277527,0.00121218618,-4.63120699e-07,2.52562586e-06,-6.05433661e-06,5.71471546e-08,4.28322801e-06,-1.59616343e-06
3571,14.284000,0.000300672546,-0.0429694168,0.0101867747,0.00116700865,0.00196109945,0.00222509704,-4.63120386e-07,2.52561495e-06,-6.05431296e-06,5.69142031e-08,4.28299518e-06,-1.59610704e-06
3572,14.288000,0.000262601767,-0.0231332257,0.0050654416,0.00117642991,0.00251789135,0.00186542317,-4.63111547e-07,2.52563518e-06,-6.05436071e-06,5.7149208e-08,4.28322119e-06,-1.59616025e-06
3573,14.292000,0.000251401565,-0.011413876,0.00230505224,0.00114414003,0.00275329128,0.0016665092,-4.63128941e-07,2.52562427e-06,-6.0543357e-06,5.69163063e-08,4.28288831e-06,-1.59611352e-06
3574,14.296000,0.000242399328,-0.00827679969,0.00104838517,0.00112225767,0.00292233028,0.00153584173,-4.63104271e-07,2.52564405e-06,-6.05438254e-06,5.71464724e-08,4.28298426e-06,-1.59616036e-06
3575,14.300000,0.000236945285,-0.00738536846,0.000627045985,0.00111766718,0.0030577383,0.00143830734,-4.63098559e-07,2.52564814e-06,-6.05439482e-06,5.71425787e-08,4.28333169e-06,-1.59610033e-06
3576,14.304000,0.000233989369,-0.00707941595,0.000498953275,0.00111898035,0.00317043252,0.001363168,-4.63136473e-07,2.52565405e-06,-6.05440528e-06,5.71460035e-08,4.28289013e-06,-1.59617241e-06
3577,14.308000,0.000230962498,-0.00693573058,0.000473202206,0.00111999176,0.00323057594,0.00132412568,-4.63098814e-07,2.52565883e-06,-6.05441983e-06,5.71474743e-08,4.28298063e-06,-1.59633498e-06
3578,14.312000,0.00022884176,-0.00684282091,0.000473863911,0.00112079456,0.00325434981,0.00131098728,-4.63104328e-07,2.52566247e-06,-6.05443074e-06,5.71475702e-08,4.28333124e-06,-1.59615752e-06
3579,14.316000,0.000227062395,-0.00676767901,0.000480813906,0.00112135848,0.00326002343,0.00131064339,-4.63140225e-07,2.52566997e-06,-6.05444666e-06,5.71479291e-08,4.28289377e-06,-1.59611375e-06
3580,14.320000,0.000224298055,-0.00669775158,0.0004899716,0.00112169422,0.00327652507,0.00130191981,-4.63101202e-07,2.52567338e-06,-6.05445575e-06,5.714476e-08,4.28298017e-06,-1.59615672e-06
3581,14.324000,0.000222148185,-0.00662778271,0.000503025949,0.00112260412,0.00328971236,0.00129696098,-4.63105209e-07,2.52567725e-06,-6.05446439e-06,5.71449092e-08,4.28333306e-06,-1.59610033e-06
3582,14.328000,0.00022067102,-0.00656609191,0.000510298181,0.00112345628,0.00330987922,0.00128579326,-4.63137894e-07,2.52568407e-06,-6.05447758e-06,5.71431009e-08,4.28289059e-06,-1.59617184e-06
3583,14.332000,0.0002182014,-0.00649645459,0.000525051728,0.00112386094,0.00331847579,0.00128305634,-4.63100349e-07,2.52568793e-06,-6.05449168e-06,5.71470267e-08,4.28298017e-06,-1.59633191e-06
3584,14.336000,0.000216204091,-0.00643225387,0.000534705818,0.00112449517,0.00333378208,0.001275494,-4.63105238e-07,2.52569316e-06,-6.05450577e-06,5.71480143e-08,4.28333215e-06,-1.59615809e-06
3585,14.340000,0.000214109241,-0.00636916701,0.000544589013,0.00112547446,0.00335483951,0.00126445317,-4.63136303e-07,2.5256993e-06,-6.05451669e-06,5.71472505e-08,4.28288968e-06,-1.59611432e-06
3586,14.344000,0.000212443498,-0.00630949158,0.000549545977,0.00112580694,0.00336558069,0.00125937338,-4.63102282e-07,2.52570294e-06,-6.05452669e-06,5.71444829e-08,4.28298017e-06,-1.59615979e-06
3587,14.348000,0.000210737373,-0.00624464825,0.000560907647,0.00112607097,0.00336767733,0.00126036,-4.63107881e-07,2.52570749e-06,-6.05453806e-06,5.71458401e-08,4.2833326e-06,-1.59610329e-06
3588,14.352000,0.000208736456,-0.00618506456,0.000568498392,0.00112659065,0.00338128,0.00125378347,-4.63138576e-07,2.52571431e-06,-6.05455398e-06,5.7146714e-08,4.28289104e-06,-1.59617434e-06
3589,14.356000,0.00020693391,-0.00612361589,0.000578696374,0.00112740928,0.00339319091,0.00124917924,-4.6310231e-07,2.52573318e-06,-6.05460173e-06,5.73779744e-08,4.28297972e-06,-1.59633566e-06
3590,14.360000,0.000205407734,-0.0060644038,0.000585586298,0.00112814782,0.00341590331,0.00123561593,-4.63105778e-07,2.52572204e-06,-6.05457444e-06,5.71432892e-08,4.28333442e-06,-1.59616047e-06
3591,14.364000,0.000203536576,-0.00600320613,0.000594782177,0.00112843886,0.0034253858,0.00123128528,-4.63139799e-07,2.525745e-06,-6.05462628e-06,5.73796264e-08,4.28288922e-06,-1.59611386e-06
3592,14.368000,0.000201974166,-0.00594307249,0.000601111446,0.00112949032,0.00343772396,0.00122679886,-4.63102651e-07,2.52573045e-06,-6.05459672e-06,5.71420209e-08,4.28298017e-06,-1.5961582e-06
3593,14.372000,0.000200040391,-0.00588611001,0.000609391835,0.00112975109,0.0034518824,0.00121880614,-4.63109416e-07,2.52575251e-06,-6.05464811e-06,5.73777932e-08,4.28333396e-06,-1.59610238e-06
3594,14.376000,0.000198643116,-0.00582904369,0.000614918303,0.00112971524,0.00345070963,0.00122145494,-4.63139145e-07,2.5406423e-06,-6.05461855e-06,5.71455345e-08,4.28289013e-06,-1.5961723e-06
3595,14.380000,0.000197383793,-0.00577463582,0.000619882252,0.00113096647,0.00347875385,0.00120523293,-4.63133404e-07,2.52674886e-06,-6.05692503e-06,5.73639731e-08,4.28294834e-06,-1.59622209e-06
3596,14.384000,0.000195255954,-0.00571474712,0.000628564041,0.00113073224,0.00347132888,0.001212353,-4.63087702e-07,2.52469454e-06,-6.06344429e-06,5.66975018e-08,4.28349904e-06,-1.59628098e-06
3597,14.388000,0.000193683198,-0.00566100189,0.000632809941,0.00113162678,0.0034993873,0.00119542936,-4.63175496e-07,2.52712516e-06,-6.06521735e-06,5.80514303e-08,4.2830693e-06,-1.59606134e-06
3598,14.392000,0.000192279593,-0.00560340285,0.000640951097,0.00113139441,0.00348540512,0.0012072149,-4.63141049e-07,2.52605992e-06,-6.07397624e-06,6.10986675e-08,4.28322437e-06,-1.5960577e-06
3599,14.396000,0.000190721243,-0.00555097079,0.000643076841,0.00113233738,0.00351380766,0.00118992478,-4.63162991e-07,2.5271604e-06,-6.08390246e-06,5.8052116e-08,4.28294152e-06,-1.59611477e-06
3600,14.400000,0.000189144368,-0.00549465138,0.000649217516,0.00113266287,0.00352389459,0.00118496385,-4.63208465e-07,2.52933478e-06,-6.07763559e-06,6.10467126e-08,4.28308113e-06,-1.5961142e-06
3601,14.404000,0.000288768846,0.0184364393,0.0010462068,0.0023636315,0.00776883215,0.00223855302,-4.63190759e-07,2.52838049e-06,-6.07918219e-06,5.75643782e-08,4.28312114e-06,-1.59599858e-06
3602,14.408000,0.000330439128,0.0228597559,-0.00125743821,0.00242316909,0.00798450038,0.00223900564,-4.63199456e-07,2.52903601e-06,-6.07693482e-06,5.42949294e-08,4.28308704e-06,-1.596169e-06
3603,14.412000,0.000351941853,0.0257014632,-0.00199441984,0.0024280455,0.00797764957,0.00223899446,-4.63194482e-07,2.52870154e-06,-6.07990023e-06,5.96572676e-08,4.28310113e-06,-1.59599438e-06
3604,14.416000,0.000363783329,0.0279638581,-0.00230007805,0.00243142061,0.00797943305,0.00223899074,-4.63199939e-07,2.5288623e-06,-6.07652601e-06,5.68589016e-08,4.28309568e-06,-1.59617127e-06
3605,14.420000,0.000372396607,0.0297231395,-0.00249185227,0.00243373215,0.00798208266,0.00223901495,-4.63185899e-07,2.52840005e-06,-6.07919901e-06,5.66380933e-08,4.28311296e-06,-1.59622596e-06
3606,14.424000,0.00037833798,0.0311316047,-0.00264138915,0.0024349615,0.00798400678,0.00223906152,-4.63194368e-07,2.52892096e-06,-6.07664651e-06,5.52225856e-08,4.28308522e-06,-1.59616468e-06
3607,14.428000,0.000383308914,0.0323144086,-0.00276821107,0.00243626721,0.00798792113,0.0022390727,-4.63188968e-07,2.52842278e-06,-6.07923903e-06,5.82653428e-08,4.28311068e-06,-1.59599426e-06
3608,14.432000,0.000388148357,0.0333491415,-0.00287849642,0.00243678875,0.00798884593,0.00223908946,-4.63188428e-07,2.52871632e-06,-6.07616676e-06,5.73264813e-08,4.28309022e-06,-1.59616593e-06
3609,14.436000,0.000393023307,0.034281373,-0.00298783928,0.00243766233,0.00799106434,0.00223909691,-4.63180328e-07,2.52813925e-06,-6.07857737e-06,5.54742741e-08,4.28311705e-06,-1.59599165e-06
3610,14.440000,0.000397122698,0.0351502635,-0.00308522955,0.00243810937,0.00799248554,0.00223913044,-4.63181436e-07,2.52835525e-06,-6.07906304e-06,5.91953544e-08,4.28310341e-06,-1.59616457e-06
3611,14.444000,0.000401619182,0.0359687172,-0.00318036787,0.00243842229,0.0079931058,0.00223913975,-4.63178424e-07,2.52809787e-06,-6.07847142e-06,5.98963865e-08,4.2831166e-06,-1.59599097e-06
3612,14.448000,0.000405861181,0.0367522016,-0.00327278115,0.00243866071,0.00799380429,0.00223917514,-4.6317362e-07,2.5279594e-06,-6.07814127e-06,5.85022875e-08,4.28311614e-06,-1.59616025e-06
3613,14.452000,0.000410260982,0.03750664,-0.00336480327,0.00243915617,0.00799545739,0.00223918818,-4.63179248e-07,2.52798327e-06,-6.07818856e-06,5.94335461e-08,4.28312114e-06,-1.5959879e-06
3614,14.456000,0.000414131733,0.0382408947,-0.00345606357,0.00243887864,0.00799452234,0.00223920122,-4.6317092e-07,2.52787618e-06,-6.07793436e-06,5.85032751e-08,4.28311614e-06,-1.59615843e-06
3615,14.460000,0.000418497773,0.0389536209,-0.00354435854,0.00243901834,0.00799464528,0.00223921798,-4.63175923e-07,2.5278689e-06,-6.07790616e-06,5.8971672e-08,4.2831216e-06,-1.59598835e-06
3616,14.464000,-4.66126949e-07,0.0156109687,0.00281790644,-0.000344114378,-0.00130321505,0.000114396214,-4.63165264e-07,2.52779296e-06,-6.07772608e-06,5.85084514e-08,4.28311523e-06,-1.59615843e-06
3617,14.468000,-8.01873393e-05,0.00231633196,0.00484704785,-0.000253036618,0.000871798024,-0.00145054981,-4.6317308e-07,2.52776977e-06,-6.07766015e-06,5.87391185e-08,4.28311978e-06,-1.59598289e-06
3618,14.472000,-0.000124331331,-0.000730748288,0.00609880779,-0.000221051276,0.00140775519,-0.00180438161,-4.63162792e-07,2.52771179e-06,-6.07752008e-06,5.85089346e-08,4.28311705e-06,-1.59615547e-06
3619,14.476000,-0.000155083369,-0.00149999396,0.00658967812,-0.000208044425,0.00173728052,-0.00201742351,-4.63167908e-07,2.527672e-06,-6.07742004e-06,5.85069628e-08,4.28312114e-06,-1.59598153e-06
3620,14.480000,-0.000178718474,-0.00170396967,0.00679350551,-0.000198687427,0.00203949027,-0.00221630931,-4.63165378e-07,2.52761311e-06,-6.07727816e-06,5.82775606e-08,4.28312114e-06,-1.59615763e-06
3621,14.484000,-0.000199368922,-0.00173909636,0.00690779369,-0.000198521651,0.00207169773,-0.002216205,-4.63161797e-07,2.527574e-06,-6.07717948e-06,5.82781894e-08,4.28311932e-06,-1.59598187e-06
3622,14.488000,-0.000218582107,-0.00173223275,0.00699198898,-0.000198007561,0.00210525724,-0.00221611932,-4.63163047e-07,2.52753239e-06,-6.07707534e-06,5.8274793e-08,4.28312023e-06,-1.59615365e-06
3623,14.492000,-0.00023788074,-0.0017110405,0.00706975441,-0.000197382644,0.00213960465,-0.00221604854,-4.63158074e-07,2.52747532e-06,-6.07693983e-06,5.80443462e-08,4.28312069e-06,-1.59597982e-06
3624,14.496000,-0.000256697414,-0.00168507127,0.00714058988,-0.000196692534,0.00217394438,-0.00221595168,-4.63149803e-07,2.52743439e-06,-6.07684069e-06,5.80466093e-08,4.28311796e-06,-1.59615172e-06
3625,14.500000,-0.000276110135,-0.00165804685,0.00721204374,-0.000196772628,0.00220570154,-0.00221587345,-4.63146051e-07,2.52739392e-06,-6.07673792e-06,5.80475117e-08,4.28311296e-06,-1.59597187e-06
3626,14.504000,-0.000294905156,-0.00162778469,0.00728293043,-0.000195854343,0.00224094978,-0.00221578404,-4.63148552e-07,2.5273373e-06,-6.07660331e-06,5.78172603e-08,4.28311796e-06,-1.59614899e-06
3627,14.508000,-0.000313916709,-0.0015952033,0.00735724717,-0.00019538682,0.00227416609,-0.00221569836,-4.63144488e-07,2.52729683e-06,-6.07650145e-06,5.78168375e-08,4.28311796e-06,-1.5959755e-06
3628,14.512000,-0.000332543626,-0.00157011393,0.0074211387,-0.000195061788,0.00230699196,-0.00221560895,-4.63147813e-07,2.52725454e-06,-6.07640141e-06,5.78134305e-08,4.28311705e-06,-1.59614751e-06
3629,14.516000,-0.000351199415,-0.00154201966,0.00748794526,-0.000194393098,0.00234103505,-0.00221552327,-4.63134739e-07,2.52679388e-06,-6.07907441e-06,6.13122921e-08,4.28313706e-06,-1.5959705e-06
3630,14.520000,-0.000369487796,-0.00151690724,0.00755237136,-0.000193576328,0.00237566652,-0.00221543014,-4.63143493e-07,2.52707741e-06,-6.07597804e-06,5.64248133e-08,4.28312296e-06,-1.59614865e-06
3631,14.524000,-0.0588865355,0.0132374093,0.0369628482,-0.00503889471,-0.0316411927,-0.0416308045,-4.63135194e-07,2.52677978e-06,-6.07902439e-06,5.85170881e-08,4.28313524e-06,-1.59603076e-06
3632,14.528000,-0.0792442411,0.0138567034,0.04807809,-0.00522429869,-0.0316383243,-0.0404225886,-4.63146819e-07,2.52717541e-06,-6.07618222e-06,5.89832645e-08,4.2831166e-06,-1.59614774e-06
3633,14.532000,-0.0899280459,0.0119485706,0.0536020473,-0.00542063266,-0.0316363461,-0.0411811918,-4.6312914e-07,2.52653604e-06,-6.0784505e-06,5.99229821e-08,4.28314206e-06,-1.59596959e-06
3634,14.536000,-0.0964339077,0.00988113694,0.0566686876,-0.00537057966,-0.0257132798,-0.0463246256,-4.63142385e-07,2.5269469e-06,-6.07564425e-06,5.68898244e-08,4.28312342e-06,-1.59620095e-06
3635,14.540000,-0.100720115,0.0084588211,0.0586427785,-0.00546572357,-0.0254415814,-0.0472031981,-4.63129197e-07,2.52655354e-06,-6.07847142e-06,5.75937733e-08,4.28313797e-06,-1.59620151e-06
3636,14.544000,-0.103586778,0.00756426901,0.0600063726,-0.00554457307,-0.0254348963,-0.047761783,-4.63143152e-07,2.52702944e-06,-6.07581569e-06,5.54936008e-08,4.28311887e-06,-1.59620129e-06
3637,14.548000,-0.105583601,0.00706301071,0.0609891266,-0.00560479239,-0.0254277289,-0.0481922626,-4.63133716e-07,2.52657992e-06,-6.07851825e-06,5.92232787e-08,4.28313706e-06,-1.59620197e-06
3638,14.552000,-0.107022271,0.00682934374,0.0617144853,-0.00565254316,-0.0254204273,-0.0485199541,-4.63167993e-07,2.5245638e-06,-6.07021047e-06,5.99589001e-08,4.28377962e-06,-1.59624437e-06
3639,14.556000,-0.10809508,0.00677935593,0.0622673295,-0.00569180399,-0.0254129153,-0.0487910509,-4.63186922e-07,2.52422387e-06,-6.0508055e-06,6.01929102e-08,4.2835768e-06,-1.59613307e-06
3640,14.560000,-0.108924508,0.00685277581,0.0627086535,-0.00572523102,-0.0254051853,-0.0490234047,-4.63102594e-07,2.52079508e-06,-6.04676779e-06,5.88583724e-08,4.28394696e-06,-1.59612591e-06
3641,14.564000,-0.109590814,0.00700738654,0.0630663335,-0.0057551451,-0.0253972933,-0.0492274463,-4.63092846e-07,2.51958818e-06,-6.05148307e-06,6.02763777e-08,4.28389558e-06,-1.59619367e-06
3642,14.568000,-0.110147014,0.00721877627,0.0633678064,-0.00578272715,-0.0253892913,-0.0494116247,-4.63062747e-07,2.52243308e-06,-6.05419837e-06,5.6268199e-08,4.28343856e-06,-1.59608715e-06
3643,14.572000,-0.110628203,0.00746090524,0.0636296645,-0.00580795482,-0.0253812447,-0.0495849252,-4.63059934e-07,2.52351742e-06,-6.05293553e-06,5.83431259e-08,4.2833758e-06,-1.59595947e-06
3644,14.576000,-0.111057356,0.0077248048,0.0638630167,-0.00583259761,-0.025373131,-0.0497487932,-4.63062349e-07,2.52336008e-06,-6.05257719e-06,5.97443943e-08,4.2829206e-06,-1.59631111e-06
3645,14.580000,-0.111450106,0.0080041606,0.0640785843,-0.00585623458,-0.0253650229,-0.0499007106,-4.6303154e-07,2.52323957e-06,-6.05230525e-06,5.78854902e-08,4.28337535e-06,-1.59618651e-06
3646,14.584000,-0.179112643,0.0355763733,0.100487657,-0.00555906445,-0.0315558761,-0.230048254,-4.6304865e-07,2.52334894e-06,-6.05255354e-06,5.92804952e-08,4.28291469e-06,-1.59630781e-06
3647,14.588000,-0.202059433,0.041727867,0.112214677,-0.00580170006,-0.0315425806,-0.228381649,-4.63033047e-07,2.52329278e-06,-6.05242849e-06,5.83512438e-08,4.28290832e-06,-1.59618787e-06
3648,14.592000,-0.213924706,0.0426817313,0.117078528,-0.00606178492,-0.0315309279,-0.229061872,-4.63025913e-07,2.52335099e-06,-6.05256173e-06,5.9047828e-08,4.28289877e-06,-1.59629849e-06
3649,14.596000,-0.221047923,0.0422114581,0.119336724,-0.00599098951,-0.0253453366,-0.234461501,-4.63032052e-07,2.52333007e-06,-6.05251307e-06,5.85819606e-08,4.28290514e-06,-1.59618583e-06
3650,14.600000,-0.225659773,0.0416813307,0.120593086,-0.00614017993,-0.025330849,-0.235194325,-4.63026623e-07,2.52335576e-06,-6.05257128e-06,5.88156013e-08,4.28290195e-06,-1.59630235e-06
3651,14.604000,-0.228673682,0.0412798561,0.121362783,-0.00625750422,-0.0253154859,-0.235787407,-4.63037338e-07,2.52336622e-06,-6.05259538e-06,5.88102935e-08,4.28290696e-06,-1.59618605e-06
3652,14.608000,-0.230709642,0.0410368294,0.121865712,-0.00635092705,-0.0252997857,-0.236227289,-4.63030574e-07,2.52337577e-06,-6.05261675e-06,5.88125246e-08,4.28290423e-06,-1.59630054e-06
3653,14.612000,-0.23211728,0.0409304127,0.122208424,-0.0064285174,-0.0252837986,-0.236563206,-4.63036599e-07,2.52338623e-06,-6.05263904e-06,5.88137503e-08,4.2829065e-06,-1.59618583e-06
3654,14.616000,-0.233113289,0.0409259647,0.122442149,-0.00649496168,-0.0252676718,-0.236839578,-4.63041573e-07,2.52339714e-06,-6.05266268e-06,5.88112492e-08,4.28290923e-06,-1.5963036e-06
3655,14.620000,-0.233835548,0.0409951098,0.122607514,-0.00655449927,-0.0252512619,-0.237063229,-4.63041886e-07,2.52340669e-06,-6.05268951e-06,5.88107341e-08,4.2829106e-06,-1.5961898e-06
3656,14.624000,-0.234376207,0.0411133654,0.122717716,-0.00660899282,-0.0252346601,-0.237262711,-4.62940278e-07,2.52341806e-06,-6.05271089e-06,5.88110538e-08,4.28291742e-06,-1.59631031e-06
3657,14.628000,-0.234794647,0.0412670225,0.122795448,-0.0066601187,-0.0252178796,-0.237424836,-4.63040351e-07,2.52344444e-06,-6.05277228e-06,5.90450142e-08,4.28302201e-06,-1.59618742e-06
3658,14.632000,-0.235132396,0.0414392762,0.122843787,-0.00670898706,-0.0252010375,-0.237592235,-4.63055528e-07,2.52343898e-06,-6.05276e-06,5.88123186e-08,4.28338035e-06,-1.59630622e-06
3659,14.636000,-0.23541458,0.0416291952,0.122877963,-0.00675651431,-0.0251841079,-0.237741113,-4.63086025e-07,2.52346786e-06,-6.0528223e-06,5.90477143e-08,4.28293197e-06,-1.59619879e-06
3660,14.640000,-0.235659376,0.0418259837,0.122897647,-0.00680291653,-0.0251671337,-0.237883791,-4.63062491e-07,2.52345944e-06,-6.05280502e-06,5.88160347e-08,4.28338808e-06,-1.59631213e-06
3661,14.644000,-0.298918903,0.0699015707,0.162740052,-0.0275054574,-0.031324178,-0.420434892,-4.6308449e-07,2.52348855e-06,-6.05286823e-06,5.90432592e-08,4.2833999e-06,-1.59619901e-06
3662,14.648000,-0.320030123,0.0738866851,0.168946058,-0.0258357972,-0.0312951505,-0.419356644,-4.6308412e-07,2.52349787e-06,-6.0528896e-06,5.90427653e-08,4.28339808e-06,-1.59631793e-06
3663,14.652000,-0.330929637,0.0747590363,0.171514839,-0.0254597366,-0.0312703922,-0.420186162,-4.63081705e-07,2.52350856e-06,-6.05291461e-06,5.90452345e-08,4.28339717e-06,-1.59619788e-06
3664,14.656000,-0.337452888,0.0746594816,0.172645152,-0.0250945091,-0.0251034442,-0.425589681,-4.63080085e-07,2.52351856e-06,-6.05293826e-06,5.90439058e-08,4.2833949e-06,-1.59631418e-06
3665,14.660000,-0.341649294,0.0745068491,0.173254192,-0.025205344,-0.0250779539,-0.426309824,-4.63078067e-07,2.52352993e-06,-6.05296236e-06,5.90454903e-08,4.28339217e-06,-1.59619606e-06
3666,14.664000,-0.344355673,0.074383907,0.173603624,-0.0253469646,-0.0250518955,-0.426877767,-4.63076901e-07,2.5235388e-06,-6.05298328e-06,5.90458527e-08,4.28339399e-06,-1.59631441e-06
3667,14.668000,-0.346151799,0.0743289143,0.173817858,-0.025496766,-0.0250255559,-0.427308202,-4.6307315e-07,2.52354948e-06,-6.05300602e-06,5.90434226e-08,4.28339081e-06,-1.59619742e-06
3668,14.672000,-0.34736231,0.0743297189,0.173935309,-0.0256310254,-0.0249990243,-0.427634358,-4.63074059e-07,2.52355926e-06,-6.05302876e-06,5.9046279e-08,4.28338944e-06,-1.59631429e-06
3669,14.676000,-0.348188758,0.0743769407,0.174003571,-0.0257622302,-0.0249722693,-0.427885592,-4.63071871e-07,2.52358745e-06,-6.05309197e-06,5.92780367e-08,4.28338581e-06,-1.59619663e-06
